content_id,publishing_app,title,url
69717c87-7a4a-4d29-af9f-05e0a9d518ea,whitehall,UK House Price Index Wales: December 2019,https://www.gov.uk/government/statistics/uk-house-price-index-wales-december-2019/uk-house-price-index-wales-december-2019
c2e8bdac-763e-4b25-b345-2f09d9baeb2f,whitehall,UK House Price Index summary: December 2019,https://www.gov.uk/government/statistics/uk-house-price-index-summary-december-2019/uk-house-price-index-summary-december-2019
e1a6d1b3-9eb6-4859-945a-7b5b7ca932ba,whitehall,Mynegai Prisiau Tai y DU: adroddiad Cymru: Rhagfyr 2019,https://www.gov.uk/government/statistics/uk-house-price-index-wales-december-2019/3947624
5d479fab-0c63-4955-b0e3-fbbb6a335a6d,whitehall,Crynodeb o Fynegai Prisiau Tai y DU: Rhagfyr 2019,https://www.gov.uk/government/statistics/uk-house-price-index-summary-december-2019/3947023
5486424f-5aa7-42c0-be08-14b837fcb3c2,whitehall,UK House Price Index Wales: January 2020,https://www.gov.uk/government/statistics/uk-house-price-index-wales-january-2020/uk-house-price-index-wales-january-2020
fbe6ab08-4df4-4323-97d7-b5cf9b56bcb2,whitehall,Mynegai Prisiau Tai y DU: adroddiad Cymru: Ionawr 2020,https://www.gov.uk/government/statistics/uk-house-price-index-wales-january-2020/4038118
e6058393-05a8-4c82-83e9-60d932f4701a,whitehall,UK House Price Index summary: September 2019,https://www.gov.uk/government/statistics/uk-house-price-index-summary-september-2019/uk-house-price-index-summary-september-2019
0433f3b5-2d1b-4dea-9890-83aa9930cb34,whitehall,UK House Price Index Wales: September 2019,https://www.gov.uk/government/statistics/uk-house-price-index-wales-september-2019/uk-house-price-index-wales-september-2019
f10ec035-aa6c-408b-b8e7-e6704f2fa47f,whitehall,Crynodeb o Fynegai Prisiau Tai y DU: Medi 2019,https://www.gov.uk/government/statistics/uk-house-price-index-summary-september-2019/3770850
b56d9489-56d8-4cf1-99de-fefc103300d8,whitehall,Mynegai Prisiau Tai y DU: adroddiad Cymru: Medi 2019,https://www.gov.uk/government/statistics/uk-house-price-index-wales-september-2019/3770872
5c5a269e-e49d-4b4b-bec3-bb7998945870,whitehall,Mynegai Prisiau Tai y DU: adroddiad Cymru: Chwefror 2020,https://www.gov.uk/government/statistics/uk-house-price-index-wales-february-2020/4101129
32f9aa78-7a0f-4a82-9cea-27c11d4dbe46,whitehall,UK House Price Index England: October 2019,https://www.gov.uk/government/statistics/uk-house-price-index-england-october-2019/uk-house-price-index-england-october-2019
71db1e22-a1d9-49fd-ae2e-eefaba648b77,whitehall,UK House Price Index summary: October 2019,https://www.gov.uk/government/statistics/uk-house-price-index-summary-october-2019/uk-house-price-index-summary-october-2019
80210f01-6bcc-4112-87af-b755697933bc,whitehall,UK House Price Index Scotland: October 2019,https://www.gov.uk/government/statistics/uk-house-price-index-scotland-october-2019/uk-house-price-index-scotland-october-2019
9459693b-c9d4-43e2-99c2-f26a1cce5c4e,whitehall,Crynodeb o Fynegai Prisiau Tai y DU: Hydref 2019,https://www.gov.uk/government/statistics/uk-house-price-index-summary-october-2019/3837216
25bccbf0-1606-4fdc-a00e-cda4f018fc50,whitehall,UK House Price Index Wales: October 2019,https://www.gov.uk/government/statistics/uk-house-price-index-wales-october-2019/uk-house-price-index-wales-october-2019
15cf99a6-19ad-464c-8ddd-f22947145d71,whitehall,UK House Price Index England: April 2020,https://www.gov.uk/government/statistics/uk-house-price-index-england-april-2020/uk-house-price-index-england-april-2020
5c83219b-9607-4e1d-833a-fc86810d68a8,whitehall,Business population estimates for the UK and regions 2020: statistical release (HTML) ,https://www.gov.uk/government/statistics/business-population-estimates-2020/business-population-estimates-for-the-uk-and-regions-2020-statistical-release-html
d0be3920-68bf-44ef-9b3e-1e50d2325615,whitehall,UK House Price Index Wales: February 2020,https://www.gov.uk/government/statistics/uk-house-price-index-wales-february-2020/uk-house-price-index-wales-february-2020
c611d95c-628c-4006-87b1-e8eae8a75cd1,whitehall,UK House Price Index England: February 2020,https://www.gov.uk/government/statistics/uk-house-price-index-england-february-2020/uk-house-price-index-england-february-2020
8bbcceba-4128-471e-8439-c0b1010d2ff5,whitehall,Use of marketed tax avoidance schemes in the UK ,https://www.gov.uk/government/publications/use-of-marketed-tax-avoidance-schemes-in-the-uk/use-of-marketed-tax-avoidance-schemes-in-the-uk
f703dae7-22c7-433c-819f-916239bb04cb,whitehall,UK House Price Index Scotland: March 2020,https://www.gov.uk/government/statistics/uk-house-price-index-scotland-march-2020/uk-house-price-index-scotland-march-2020
26c43e1a-4176-4611-b9b8-0da92fdbcc40,whitehall,UK House Price Index summary: March 2020,https://www.gov.uk/government/statistics/uk-house-price-index-summary-march-2020/uk-house-price-index-summary-march-2020
413eb4e5-8fa7-41d6-974d-701561480246,whitehall,Crynodeb o Fynegai Prisiau Tai y DU: Mawrth 2020,https://www.gov.uk/government/statistics/uk-house-price-index-summary-march-2020/4159911
6c1d7ae7-6ef6-4160-a68e-242af2ca9539,whitehall,UK House Price Index summary: January 2020,https://www.gov.uk/government/statistics/uk-house-price-index-summary-january-2020/uk-house-price-index-summary-january-2020
47a1d0dc-0921-4fe0-98b2-64dd11a4197f,whitehall,UK House Price Index summary: February 2020,https://www.gov.uk/government/statistics/uk-house-price-index-summary-february-2020/uk-house-price-index-summary-february-2020
cd916147-f55f-40bd-920b-d426edfd2d57,whitehall,UK House Price Index Wales: April 2020,https://www.gov.uk/government/statistics/uk-house-price-index-wales-april-2020/uk-house-price-index-wales-april-2020
73d95461-83a5-46bc-a64c-c21843cf6058,whitehall,Crynodeb o Fynegai Prisiau Tai y DU: Ionawr 2020,https://www.gov.uk/government/statistics/uk-house-price-index-summary-january-2020/4198887
0650d6a0-484e-4c54-abce-aaa2c068932f,whitehall,Crynodeb o Fynegai Prisiau Tai y DU: Ebrill 2020,https://www.gov.uk/government/statistics/uk-house-price-index-summary-april-2020/4478990
4935fcb2-e4c0-471a-b585-6339e7d53537,whitehall,Y 10 prif reswm dros fethu’r prawf gyrru ym Mhrydain Fawr,https://www.gov.uk/government/publications/top-10-reasons-for-failing-the-driving-test/5127127
cdd99277-f13e-4550-9652-52a67139b7ce,whitehall,UK House Price Index Scotland: February 2020,https://www.gov.uk/government/statistics/uk-house-price-index-scotland-february-2020/uk-house-price-index-scotland-february-2020
3b414f3b-0939-4718-a8f0-ee0efce2bf93,whitehall,Crynodeb o Fynegai Prisiau Tai y DU: Chwefror 2020,https://www.gov.uk/government/statistics/uk-house-price-index-summary-february-2020/4198517
5124c5c8-9250-40ae-bcd8-742a71b48bd6,whitehall,Top 10 reasons for failing the driving test in Great Britain,https://www.gov.uk/government/publications/top-10-reasons-for-failing-the-driving-test/top-10-reasons-for-failing-the-driving-test-in-great-britain
8aa6d07b-ff00-4b23-b8aa-b952106ef432,whitehall,UK House Price Index Scotland: February 2021,https://www.gov.uk/government/statistics/uk-house-price-index-scotland-february-2021/uk-house-price-index-scotland-january-2021
bcb22834-70c9-4827-be8d-bf1fcef53b73,whitehall,UK House Price Index Wales: May 2020,https://www.gov.uk/government/statistics/uk-house-price-index-wales-may-2020/uk-house-price-index-wales-may-2020
9ec1969c-7e40-4594-b82a-027a0c4b1ecc,whitehall,UK House Price Index Scotland: May 2020,https://www.gov.uk/government/statistics/uk-house-price-index-scotland-may-2020/uk-house-price-index-scotland-may-2020
eb6274ca-c8cf-4829-9c51-f979cbe09f92,whitehall,Mynegai Prisiau Tai y DU: adroddiad Cymru: Mai 2020,https://www.gov.uk/government/statistics/uk-house-price-index-wales-may-2020/4466825
716f965c-555a-4a7b-b3b0-6ddab1c1277a,whitehall,UK House Price Index England: March 2020,https://www.gov.uk/government/statistics/uk-house-price-index-england-march-2020/uk-house-price-index-england-march-2020
ce3c7260-94ff-47c3-8ec1-41d023edbfb9,whitehall,UK House Price Index Wales: March 2020,https://www.gov.uk/government/statistics/uk-house-price-index-wales-march-2020/uk-house-price-index-wales-march-2020
d1e0b059-622b-48bd-bbab-0ec17e7ec322,whitehall,UK House Price Index Scotland: June 2020,https://www.gov.uk/government/statistics/uk-house-price-index-scotland-june-2020/uk-house-price-index-scotland-june-2020
f3da7ac3-2eef-4f1c-ba34-c44142ee585c,whitehall,UK House Price Index England: June 2020,https://www.gov.uk/government/statistics/uk-house-price-index-england-june-2020/uk-house-price-index-england-june-2020
102685c0-9385-479f-9254-3341fcfa1bb3,whitehall,Race in the workplace: The McGregor-Smith review - report,https://www.gov.uk/government/publications/race-in-the-workplace-the-mcgregor-smith-review/race-in-the-workplace-the-mcgregor-smith-review-report
c15f50af-f036-4cd5-b50b-716d2d4eb6e8,whitehall,UK House Price Index England: January 2020,https://www.gov.uk/government/statistics/uk-house-price-index-england-january-2020/uk-house-price-index-england-january-2020
de8b0977-885a-4d02-984b-28b7d68c9a48,whitehall,UK House Price Index Scotland: April 2020,https://www.gov.uk/government/statistics/uk-house-price-index-scotland-april-2020/uk-house-price-index-scotland-april-2020
e1267916-4d9b-4aa4-aaec-a568fd4fa071,whitehall,UK House Price Index England: July 2017,https://www.gov.uk/government/statistics/uk-house-price-index-england-july-2017/uk-house-price-index-england-july-2017
83bb2495-faba-4242-83ac-b18af6bf7ee2,whitehall,UK House Price Index Scotland: July 2017,https://www.gov.uk/government/statistics/uk-house-price-index-scotland-july-2017/uk-house-price-index-scotland-july-2017
48aeb1da-595e-4753-ab3d-67ab68cc39ba,whitehall,UK House Price Index summary: July 2017,https://www.gov.uk/government/statistics/uk-house-price-index-summary-july-2017/uk-house-price-index-summary-july-2017
5e309804-45c3-4d04-a58a-5204144d764e,whitehall,Crynodeb o Fynegai Prisiau Tai y DU: Gorffennaf 2017,https://www.gov.uk/government/statistics/uk-house-price-index-summary-july-2017/4551896
3a744f7b-a1bb-4c1a-bffa-6b97a7b7ddec,whitehall,UK House Price Index Wales: July 2017,https://www.gov.uk/government/statistics/uk-house-price-index-wales-july-2017/uk-house-price-index-wales-july-2017
7a3676de-c24b-486c-b95a-390dbb38418a,whitehall,Mynegai Prisiau Tai y DU: adroddiad Cymru: Gorffennaf 2017,https://www.gov.uk/government/statistics/uk-house-price-index-wales-july-2017/4553401
e5ddec05-689e-421f-be5b-1f149b6452af,whitehall,Improving Lives: Helping Workless Families Indicators 2020: Data for 2005 to 2019,https://www.gov.uk/government/publications/improving-lives-helping-workless-families-indicators-2020/improving-lives-helping-workless-families-indicators-2020-data-for-2005-to-2019
916ac27a-9866-46ed-9414-0cf8e1b7ae62,whitehall,UK House Price Index Scotland: July 2020,https://www.gov.uk/government/statistics/uk-house-price-index-scotland-july-2020/uk-house-price-index-scotland-july-2020
d66108e8-5cca-4ac8-9653-bc7d2f058368,whitehall,UK House Price Index Wales: July 2020,https://www.gov.uk/government/statistics/uk-house-price-index-wales-july-2020/uk-house-price-index-wales-july-2020
29f6beac-215a-4752-a264-1872f2480ca5,whitehall,Mynegai Prisiau Tai y DU: adroddiad Cymru: Gorffennaf 2020,https://www.gov.uk/government/statistics/uk-house-price-index-wales-july-2020/4575027
0c79ec42-7cf8-4ddd-812b-2258e1debe0d,whitehall,UK House Price Index England: September 2020,https://www.gov.uk/government/statistics/uk-house-price-index-england-september-2020/uk-house-price-index-england-september-2020
7c47c91c-9312-44e2-a520-61569545ea16,whitehall,UK House Price Index Wales: September 2020,https://www.gov.uk/government/statistics/uk-house-price-index-wales-september-2020/uk-house-price-index-wales-september-2020
0252cfe6-6874-4a6f-8057-c07cae3f9cd6,whitehall,UK House Price Index summary: September 2020,https://www.gov.uk/government/statistics/uk-house-price-index-summary-september-2020/uk-house-price-index-summary-september-2020
d9f6ff87-8457-4923-a9c3-76deff4504e3,whitehall,UK House Price Index summary: August 2020,https://www.gov.uk/government/statistics/uk-house-price-index-summary-august-2020/uk-house-price-index-summary-august-2020
e55e1ffb-f7e8-43d1-9298-ed76a34e4132,whitehall,UK House Price Index England: August 2020,https://www.gov.uk/government/statistics/uk-house-price-index-england-august-2020/uk-house-price-index-england-august-2020
e6bb5f96-faf8-4eca-94aa-9e3df9bff2e2,whitehall,UK House Price Index Scotland: August 2020,https://www.gov.uk/government/statistics/uk-house-price-index-scotland-august-2020/uk-house-price-index-scotland-august-2020
d4519846-cfc5-4db2-945a-721ca13960c9,whitehall,UK House Price Index Wales: August 2020,https://www.gov.uk/government/statistics/uk-house-price-index-wales-august-2020/uk-house-price-index-wales-august-2020
43b427d0-5c4e-4195-9db1-2b4e0e92a1d8,whitehall,Crynodeb o Fynegai Prisiau Tai y DU: Awst 2020,https://www.gov.uk/government/statistics/uk-house-price-index-summary-august-2020/4614708
e5434f03-d643-4e32-ad75-6a47db412733,whitehall,Mynegai Prisiau Tai y DU: adroddiad Cymru: Awst 2020,https://www.gov.uk/government/statistics/uk-house-price-index-wales-august-2020/4614795
c24c80cc-6926-45f2-acb4-489ecc5e7d71,whitehall,UK House Price Index England: July 2020,https://www.gov.uk/government/statistics/uk-house-price-index-england-july-2020/uk-house-price-index-england-july-2020
1e8a8c33-c37b-4139-bf93-855dafa40170,whitehall,UK House Price Index summary: July 2020,https://www.gov.uk/government/statistics/uk-house-price-index-summary-july-2020/uk-house-price-index-summary-july-2020
19d86bf4-4365-4a4c-9fd9-7c06dfbb6e1b,whitehall,Crynodeb o Fynegai Prisiau Tai y DU: Gorffennaf 2020,https://www.gov.uk/government/statistics/uk-house-price-index-summary-july-2020/4620193
a60ac26a-ec12-4300-bb9b-d04cc2905737,whitehall,"Police officer uplift, England and Wales, quarterly update to 30 September 2020",https://www.gov.uk/government/statistics/police-officer-uplift-quarterly-update-to-september-2020/police-officer-uplift-england-and-wales-quarterly-update-to-30-september-2020
d6d06d24-2e65-43c0-b0bb-086d462186a3,whitehall,Mynegai Prisiau Tai y DU: adroddiad Cymru: Mawrth 2020,https://www.gov.uk/government/statistics/uk-house-price-index-wales-march-2020/4434601
f5f2e915-96c6-465c-854a-5a8957ee5bbf,whitehall,UK House Price Index summary: May 2020,https://www.gov.uk/government/statistics/uk-house-price-index-summary-may-2020/uk-house-price-index-summary-may-2020
a590c0c0-0714-4f59-8909-473c0656ed4c,whitehall,Crynodeb o Fynegai Prisiau Tai y DU: Mai 2020,https://www.gov.uk/government/statistics/uk-house-price-index-summary-may-2020/4466792
fecb5f05-7f9b-4c7a-8c18-bd736b6ac06c,whitehall,UK House Price Index summary: April 2020,https://www.gov.uk/government/statistics/uk-house-price-index-summary-april-2020/uk-house-price-index-summary-april-2020
71c85c4a-b64a-4825-a447-b67173820caf,whitehall,Mynegai Prisiau Tai y DU: adroddiad Cymru: Ebrill 2020,https://www.gov.uk/government/statistics/uk-house-price-index-wales-april-2020/4478994
7b8b81be-5cb2-4555-9998-3a4352404680,whitehall,UK House Price Index summary: June 2020,https://www.gov.uk/government/statistics/uk-house-price-index-summary-june-2020/uk-house-price-index-summary-june-2020
2512166d-be08-4aba-ad85-7bab6ab71197,whitehall,Crynodeb o Fynegai Prisiau Tai y DU: Mehefin 2020,https://www.gov.uk/government/statistics/uk-house-price-index-summary-june-2020/4503793
29c5d3b6-991e-41a2-9893-05d513214e74,whitehall,UK House Price Index Wales: June 2020,https://www.gov.uk/government/statistics/uk-house-price-index-wales-june-2020/uk-house-price-index-wales-june-2020
9dff789a-2adb-4f17-849e-eaf5ba125107,whitehall,Mynegai Prisiau Tai y DU: adroddiad Cymru: Mehefin 2020,https://www.gov.uk/government/statistics/uk-house-price-index-wales-june-2020/4506532
6d736e3e-4c44-47e6-98bc-4677f5dd40eb,whitehall,UK House Price Index England: May 2020,https://www.gov.uk/government/statistics/uk-house-price-index-england-may-2020/uk-house-price-index-england-may-2020
87894a00-4c4a-4c28-a2b6-b0da10c02394,whitehall,Main findings: non-association independent schools inspections and outcomes in England,https://www.gov.uk/government/statistics/non-association-independent-schools-inspections-and-outcomes-in-england-august-2020/main-findings-non-association-independent-schools-inspections-and-outcomes-in-england
db955fb9-77e7-4d7c-a922-1ff0a6fa1ff0,whitehall,Antenatal screening standards: data report 1 April 2018 to 31 March 2019,https://www.gov.uk/government/statistics/antenatal-screening-standards-data-report-2018-to-2019/antenatal-screening-standards-data-report-1-april-2018-to-31-march-2019--2
ec5a2c28-e089-4d73-ba6b-27dd208538f1,whitehall,"Police officer uplift, England and Wales, quarterly update to 31 December 2020",https://www.gov.uk/government/statistics/police-officer-uplift-quarterly-update-to-december-2020/police-officer-uplift-england-and-wales-quarterly-update-to-31-december-2020
f16dd485-8cf8-4cdc-bd02-d29b75871bee,whitehall,UK House Price Index Scotland: September 2020,https://www.gov.uk/government/statistics/uk-house-price-index-scotland-september-2020/uk-house-price-index-scotland-september-2020
0e28a5bc-0469-4871-822a-b6cc2a5891ce,whitehall,Mynegai Prisiau Tai y DU: adroddiad Cymru: Medi 2020,https://www.gov.uk/government/statistics/uk-house-price-index-wales-september-2020/4704466
50d18f50-b4dc-447d-9e68-15b1482a29d2,whitehall,Crynodeb o Fynegai Prisiau Tai y DU: Medi 2020,https://www.gov.uk/government/statistics/uk-house-price-index-summary-september-2020/4704441
6c24e660-e0a4-4f63-846d-b69240e96419,whitehall,Statistics on International Development: Final UK Aid Spend 2017,https://www.gov.uk/government/statistics/statistics-on-international-development-final-uk-aid-spend-2017/statistics-on-international-development-final-uk-aid-spend-2017
ee7f78e3-8feb-48e4-8282-c8cd6b29217c,whitehall,UK House Price Index Scotland: October 2020,https://www.gov.uk/government/statistics/uk-house-price-index-scotland-october-2020/uk-house-price-index-scotland-october-2020
348df0b9-1739-4166-9900-a874fc597b4d,whitehall,UK House Price Index England: October 2020,https://www.gov.uk/government/statistics/uk-house-price-index-england-october-2020/uk-house-price-index-england-october-2020
f4e968ba-96aa-4bfd-a05c-a150c47039fb,whitehall,UK House Price Index summary: October 2020,https://www.gov.uk/government/statistics/uk-house-price-index-summary-october-2020/uk-house-price-index-summary-october-2020
6d875844-34b8-493f-94cb-c4e38ba6d111,whitehall,UK House Price Index Wales: October 2020,https://www.gov.uk/government/statistics/uk-house-price-index-wales-october-2020/uk-house-price-index-wales-october-2020
3060964c-8fa9-468d-b28b-9d0e90020c72,whitehall,Crynodeb o Fynegai Prisiau Tai y DU: Hydref 2020,https://www.gov.uk/government/statistics/uk-house-price-index-summary-october-2020/4798611
1a8ebcec-be47-42b6-9e8c-5373777d0a2e,whitehall,Mynegai Prisiau Tai y DU: adroddiad Cymru: Hydref 2020,https://www.gov.uk/government/statistics/uk-house-price-index-wales-october-2020/4799317
2ff8c182-d11a-420e-907f-a61dfb7f0204,whitehall,Crynodeb o Fynegai Prisiau Tai y DU: Tachwedd 2020,https://www.gov.uk/government/statistics/uk-house-price-index-summary-november-2020/4903670
21986875-b31c-456c-95f0-08cd818ed5fd,whitehall,UK House Price Index England: November 2020,https://www.gov.uk/government/statistics/uk-house-price-index-england-november-2020/uk-house-price-index-england-november-2020
954ad371-b331-4a93-8dc2-b02a10ae8e1b,whitehall,UK House Price Index summary: November 2020,https://www.gov.uk/government/statistics/uk-house-price-index-summary-november-2020/uk-house-price-index-summary-november-2020
1b514659-7951-4b6b-8c7d-f69634bc4839,whitehall,UK House Price Index Scotland: November 2020,https://www.gov.uk/government/statistics/uk-house-price-index-scotland-november-2020/uk-house-price-index-scotland-november-2020
393a2f1f-769e-4daa-92f5-f49bcffed31f,whitehall,UK House Price Index Wales: November 2020,https://www.gov.uk/government/statistics/uk-house-price-index-wales-november-2020/uk-house-price-index-wales-november-2020
f256b3eb-3064-4397-a563-7f31e0cb46d9,whitehall,Mynegai Prisiau Tai y DU: adroddiad Cymru: Tachwedd 2020,https://www.gov.uk/government/statistics/uk-house-price-index-wales-november-2020/4903676
93e255c2-f202-4ac6-844f-230a503ac63f,whitehall,Qualifications price index 2020,https://www.gov.uk/government/publications/qualifications-price-index-2020/qualifications-price-index-2020
aae04687-30c1-4e55-a26c-e02452edb59c,whitehall,UK House Price Index England: February 2021,https://www.gov.uk/government/statistics/uk-house-price-index-england-february-2021/uk-house-price-index-england-february-2021
023e10cb-88c7-4833-8f59-1df2e325f4b1,whitehall,UK House Price Index Wales: February 2021,https://www.gov.uk/government/statistics/uk-house-price-index-wales-february-2021/uk-house-price-index-wales-february-2021
7e69995a-45cb-4947-93c7-bb0f980a8c8a,whitehall,Crynodeb o Fynegai Prisiau Tai y DU: Chwefror 2021,https://www.gov.uk/government/statistics/uk-house-price-index-summary-february-2021/5123901
98ede87e-4b28-4137-b7e5-ef9f9a6f7eca,whitehall,UK House Price Index summary: February 2021,https://www.gov.uk/government/statistics/uk-house-price-index-summary-february-2021/uk-house-price-index-summary-february-2021
c0d1b3b1-e711-427f-8d5f-e80eb385d838,whitehall,Help to Buy (equity loan scheme): data to 31 December 2020,https://www.gov.uk/government/statistics/help-to-buy-equity-loan-scheme-data-to-31-december-2020/help-to-buy-equity-loan-scheme-data-to-31-december-2020
8d0a1aca-2c48-472f-9cfc-b2420faa490d,whitehall,Overview of HMRC's annual report and accounts 2018 to 2019,https://www.gov.uk/government/publications/hmrc-annual-report-and-accounts-2018-to-2019/overview-of-hmrcs-annual-report-and-accounts-2018-to-2019
1d4f9d6a-1a4a-41f8-a913-6ffa4dce944f,whitehall,Cost of smoking to the NHS in England: 2015,https://www.gov.uk/government/publications/cost-of-smoking-to-the-nhs-in-england-2015/cost-of-smoking-to-the-nhs-in-england-2015
8427548b-2f78-4ad8-b118-f7b1d5b59574,whitehall,Helping you stay safe on Britain's roads: DVSA's strategy for 2017 to 2022,https://www.gov.uk/government/publications/dvsa-strategy-2017-to-2022/helping-you-stay-safe-on-britains-roads-dvsas-strategy-for-2017-to-2022
f37d19c7-c527-448d-853e-cd6923fc976f,whitehall,DExEU Gender Pay Gap Report,https://www.gov.uk/government/publications/dexeu-gender-pay-gap-report-201617/dexeu-gender-pay-gap-report
5fd7f079-61d7-47cc-a46c-ef89535dc36b,whitehall,"BEIS: gender pay gap report, 2017",https://www.gov.uk/government/publications/beis-gender-pay-gap-report-and-data-2017/beis-gender-pay-gap-report-2017
5d26225a-4460-4902-8a00-6e6cc3988ac4,whitehall,DH gender pay gap report: 2016 to 2017,https://www.gov.uk/government/publications/department-of-health-gender-pay-gap-report-and-data-2017/dh-gender-pay-gap-report-2016-to-2017
9f575387-b7bc-41e6-beb5-5d4b35927a5a,whitehall,Socio-economic spend report 2016/17,https://www.gov.uk/government/publications/socio-economic-spend-report-2016-to-2017/socio-economic-spend-report-201617
87036c14-e39b-4ace-9304-cc317383bc8d,whitehall,Improving moped and motorcycle training,https://www.gov.uk/government/consultations/improving-moped-and-motorcycle-training/improving-moped-and-motorcycle-training
16715cb2-6a36-4748-b295-0bb2ec227931,whitehall,"DVSA strategy: annual progress report, 2017 to 2018",https://www.gov.uk/government/publications/dvsa-strategy-annual-progress-report-2017-to-2018/dvsa-strategy-annual-progress-report-2017-to-2018
97169254-3187-4336-82ef-f050d510961c,whitehall,UK-South Dakota trade and investment highlights,https://www.gov.uk/government/publications/uk-south-dakota-trade-and-investment-highlights/uk-south-dakota-trade-and-investment-highlights
5fdc5e2b-9916-4cc2-b8e2-261fc368739b,whitehall,UK-West Virginia trade and investment highlights,https://www.gov.uk/government/publications/uk-west-virginia-trade-and-investment-highlights/uk-west-virginia-trade-and-investment-highlights
49599170-2766-4e60-b715-8bfdd19c358a,whitehall,UK-Tennessee trade and investment highlights,https://www.gov.uk/government/publications/uk-tennessee-trade-and-investment-highlights/uk-tennessee-trade-and-investment-highlights
9deaf9bb-c0b1-492e-b37c-493cdced9bcf,whitehall,UK-Wyoming trade and investment highlights,https://www.gov.uk/government/publications/uk-wyoming-trade-and-investment-highlights/uk-wyoming-trade-and-investment-highlights--2
6ddd7661-66bd-4594-952f-5a50f1937acf,whitehall, DHSC gender pay gap report 2018 (HTML version),https://www.gov.uk/government/publications/dhsc-gender-pay-gap-report-and-data-2018/dhsc-gender-pay-gap-report-2018-html-version
37c2dba4-c84e-4ddb-a816-f220ad29356a,whitehall,UK House Price Index summary: January 2021,https://www.gov.uk/government/statistics/uk-house-price-index-summary-january-2021/uk-house-price-index-summary-january-2021
30a60598-0694-4172-86eb-865ff0d0dfed,whitehall,UK House Price Index Wales: January 2021,https://www.gov.uk/government/statistics/uk-house-price-index-wales-january-2021/uk-house-price-index-wales-january-2021
f55d642b-c6d5-448a-9917-8c87e550f6d3,whitehall,UK House Price Index Scotland: January 2021,https://www.gov.uk/government/statistics/uk-house-price-index-scotland-january-2021/uk-house-price-index-scotland-january-2021
42958705-e2e6-4e29-a8f0-031cda1c7327,whitehall,UK House Price Index England: January 2021,https://www.gov.uk/government/statistics/uk-house-price-index-england-january-2021/uk-house-price-index-england-january-2021
e41a5dc3-0f1d-4e49-84e3-df834a7dc935,whitehall,Crynodeb o Fynegai Prisiau Tai y DU: Ionawr 2021,https://www.gov.uk/government/statistics/uk-house-price-index-summary-january-2021/5048150
cdb1ccae-5e36-4d24-995b-77dc78be4f2f,whitehall,Mynegai Prisiau Tai y DU: adroddiad Cymru: Ionawr 2021,https://www.gov.uk/government/statistics/uk-house-price-index-wales-january-2021/5048154
3fdb62c9-291e-4ef3-ad82-0d1b734f5d93,whitehall,UK-Alaska trade and investment highlights,https://www.gov.uk/government/publications/uk-alaska-trade-and-investment-highlights/uk-alaska-trade-and-investment-highlights
9c147e3d-bc02-4507-9435-6a4c245ae280,whitehall,[Withdrawn] Department for Transport single departmental plan December 2017,https://www.gov.uk/government/publications/department-for-transport-single-departmental-plan/department-for-transport-single-departmental-plan
e1ff2588-dcb4-47c7-86c0-fa97f6df8707,whitehall,[Withdrawn] Department for Transport single departmental plan May 2018,https://www.gov.uk/government/publications/department-for-transport-single-departmental-plan/department-for-transport-single-departmental-plan-may-2018
30cd2283-e005-4474-8d44-788a1be52f2f,whitehall,Department for Transport single departmental plan June 2019,https://www.gov.uk/government/publications/department-for-transport-single-departmental-plan/department-for-transport-single-departmental-plan--2
7574fbd4-14dd-4c43-a402-c6b83e9d63b7,whitehall,HM Treasury single departmental plan: 2019,https://www.gov.uk/government/publications/hm-treasury-single-departmental-plan/hm-treasury-single-departmental-plan--3
321b6fbf-69b5-4fa6-9fdc-5c5733df318f,whitehall,UK-Colorado trade and investment highlights,https://www.gov.uk/government/publications/uk-colorado-trade-and-investment-highlights/uk-colorado-trade-and-investment-highlights
19771638-f5e8-4a4b-9eb8-fa47e0fdb575,whitehall,UK-Arkansas trade and investment highlights,https://www.gov.uk/government/publications/uk-arkansas-trade-and-investment-highlights/uk-arkansas-trade-and-investment-highlights
c9483fa8-5bbd-406d-aad1-ff56fc0e52c0,whitehall,UK-California trade and investment highlights,https://www.gov.uk/government/publications/uk-california-trade-and-investment-highlights/uk-california-trade-and-investment-highlights
a04008dc-827e-41d6-a2f1-92683a97532a,whitehall,UK-Arizona trade and investment highlights,https://www.gov.uk/government/publications/uk-arizona-trade-and-investment-highlights/uk-arizona-trade-and-investment-highlights
684bafad-01cc-4a74-8a25-3eeb78edb647,whitehall,UK-Delaware trade and investment highlights,https://www.gov.uk/government/publications/uk-delaware-trade-and-investment-highlights/uk-delaware-trade-and-investment-highlights
a349837e-8ad8-4a16-b26c-2e0240e9ff3b,whitehall,UK-District of Columbia trade and investment highlights,https://www.gov.uk/government/publications/uk-district-of-columbia-trade-and-investment-highlights/uk-district-of-columbia-trade-and-investment-highlights
3a416950-39d1-4285-b1e1-be792b5e3649,whitehall,UK-Florida trade and investment highlights,https://www.gov.uk/government/publications/uk-florida-trade-and-investment-highlights/uk-florida-trade-and-investment-highlights
f9222638-0b63-48e4-b6da-3d64580f132c,whitehall,UK-Connecticut trade and investment highlights,https://www.gov.uk/government/publications/uk-connecticut-trade-and-investment-highlights/uk-connecticut-trade-and-investment-highlights
