base_path,status,document_id,edition_id,locale,content_store,errors
/guidance/waste-exemption-t27-treatment-of-sheep-dip-using-organophosphate-degrading-enzyme,200,230240,654419,en,content-store,details body doesn't match
/guidance/waste-exemption-t28-sort-and-denature-controlled-drugs-for-disposal,200,230241,654422,en,draft-content-store,"expected description: 'Allows pharmacies and other similar places to comply with the requirements of the Misuse of Drugs Regulations 2001 by denaturing controlled drugs (making them unsuitable for consumption).', got 'This exemption allows pharmacies and other similar places to comply with the requirements of the Misuse of Drugs Regulations 2001 by denaturing controlled drugs (making them unsuitable for consumption).'",details body doesn't match
/guidance/waste-exemption-t28-sort-and-denature-controlled-drugs-for-disposal,200,230241,654422,en,content-store,"expected description: 'Allows pharmacies and other similar places to comply with the requirements of the Misuse of Drugs Regulations 2001 by denaturing controlled drugs (making them unsuitable for consumption).', got 'This exemption allows pharmacies and other similar places to comply with the requirements of the Misuse of Drugs Regulations 2001 by denaturing controlled drugs (making them unsuitable for consumption).'",details body doesn't match
/guidance/waste-exemption-t29-treatment-of-non-hazardous-pesticide-washings-by-carbon-filtration-for-disposal,200,230242,654429,en,draft-content-store,"expected description: 'This exemption allows you to treat non-hazardous pesticide washings before disposing of them to land. ', got 'This exemption allows you to treat non-hazardous pesticide washings before disposing of them to land. Pesticide washings treated this way are less likely to damage the environment when discharged to land compared to untreated pesticide washings.'",details body doesn't match
/guidance/waste-exemption-t29-treatment-of-non-hazardous-pesticide-washings-by-carbon-filtration-for-disposal,200,230242,654429,en,content-store,"expected description: 'This exemption allows you to treat non-hazardous pesticide washings before disposing of them to land. ', got 'This exemption allows you to treat non-hazardous pesticide washings before disposing of them to land. Pesticide washings treated this way are less likely to damage the environment when discharged to land compared to untreated pesticide washings.'",details body doesn't match
/guidance/waste-exemption-t30-recover-silver,200,230243,654433,en,draft-content-store,details body doesn't match
/guidance/waste-exemption-t30-recover-silver,200,230243,654433,en,content-store,details body doesn't match
/guidance/waste-exemption-t31-recover-monopropylene-glycol-from-aircraft-antifreeze-fluids,200,230244,654440,en,draft-content-store,details body doesn't match
/guidance/waste-exemption-t31-recover-monopropylene-glycol-from-aircraft-antifreeze-fluids,200,230244,654440,en,content-store,details body doesn't match
/guidance/waste-exemption-t32-treatment-of-waste-in-a-biobed-or-biofilter,200,230245,654443,en,draft-content-store,"expected description: 'This exemption allows you to treat non-hazardous pesticide washings in a biobed or biofilter. ', got 'This exemption allows you to treat non-hazardous pesticide washings in a biobed or biofilter. The treated washings can be re-used and the biobed material (biomix) can then be spread on land (under an exemption) for agricultural or ecological benefit. '",details body doesn't match
/guidance/waste-exemption-t32-treatment-of-waste-in-a-biobed-or-biofilter,200,230245,654443,en,content-store,"expected description: 'This exemption allows you to treat non-hazardous pesticide washings in a biobed or biofilter. ', got 'This exemption allows you to treat non-hazardous pesticide washings in a biobed or biofilter. The treated washings can be re-used and the biobed material (biomix) can then be spread on land (under an exemption) for agricultural or ecological benefit. '",details body doesn't match
/guidance/waste-exemption-t33-recover-central-heating-oil-by-filtration,200,230246,654446,en,draft-content-store,details body doesn't match
/guidance/waste-exemption-t33-recover-central-heating-oil-by-filtration,200,230246,654446,en,content-store,details body doesn't match
/guidance/waste-exemption-u5-using-biodiesel-produced-from-waste-as-fuel,200,230331,654127,en,draft-content-store,details body doesn't match
/guidance/waste-exemption-u6-using-sludge-to-re-seed-a-waste-water-treatment-plant,200,230333,654135,en,draft-content-store,details body doesn't match
/guidance/waste-exemption-u7-using-effluent-to-clean-a-highway-gravel-bed,200,230335,654138,en,draft-content-store,details body doesn't match
/guidance/waste-exemption-u8-using-waste-for-a-specified-purpose,200,230338,654142,en,draft-content-store,details body doesn't match
/guidance/waste-exemption-u9-using-waste-to-manufacture-finished-goods,200,230340,654153,en,draft-content-store,details body doesn't match
/guidance/waste-exemption-u9-using-waste-to-manufacture-finished-goods,200,230340,654153,en,content-store,details body doesn't match
/guidance/waste-exemption-u10-spreading-waste-to-benefit-agricultural-land,200,230342,654159,en,draft-content-store,details body doesn't match
/guidance/waste-exemption-u11-spreading-waste-to-benefit-non-agricultural-land,200,230343,654321,en,draft-content-store,details body doesn't match
/guidance/waste-exemption-u11-spreading-waste-to-benefit-non-agricultural-land,200,230343,654321,en,content-store,details body doesn't match
/guidance/waste-exemption-u12-using-mulch,200,230345,654338,en,draft-content-store,details body doesn't match
/guidance/waste-exemption-u12-using-mulch,200,230345,654338,en,content-store,details body doesn't match
/guidance/waste-exemption-u13-spreading-plant-matter-to-provide-benefits,200,230346,654356,en,draft-content-store,details body doesn't match
/guidance/waste-exemption-u13-spreading-plant-matter-to-provide-benefits,200,230346,654356,en,content-store,details body doesn't match
/guidance/waste-exemption-u14-incorporating-ash-into-soil,200,230348,654385,en,draft-content-store,details body doesn't match
/guidance/waste-exemption-u14-incorporating-ash-into-soil,200,230348,654385,en,content-store,details body doesn't match
/guidance/waste-exemption-u15-pig-and-poultry-ash,200,230349,654396,en,draft-content-store,details body doesn't match
/guidance/waste-exemption-u15-pig-and-poultry-ash,200,230349,654396,en,content-store,details body doesn't match
/guidance/waste-exemption-u16-using-depolluted-end-of-life-vehicles-for-parts,200,230351,654404,en,draft-content-store,details body doesn't match
/guidance/waste-exemption-u16-using-depolluted-end-of-life-vehicles-for-parts,200,230351,654404,en,content-store,details body doesn't match
/guidance/waste-exemption-d2-depositing-waste-from-a-railway-sanitary-convenience,200,230411,636303,en,content-store,details body doesn't match
/guidance/waste-exemption-d3-depositing-waste-from-a-portable-sanitary-convenience,200,230412,636310,en,content-store,details body doesn't match
/guidance/waste-exemption-d5-depositing-waste-samples-for-testing-or-analysis,200,230414,636356,en,content-store,details body doesn't match
/guidance/waste-exemption-d6-disposal-by-incineration,200,230416,636361,en,content-store,details body doesn't match
/guidance/waste-exemption-d7-burning-waste-in-the-open,200,230418,636374,en,content-store,details body doesn't match
/guidance/waste-exemption-d8-burning-waste-at-a-port-under-a-plant-health-notice,200,230420,636383,en,content-store,details body doesn't match
/guidance/water-management-abstract-or-impound-water,200,230673,647288,en,draft-content-store,details body doesn't match
/guidance/water-management-abstract-or-impound-water,200,230673,647288,en,content-store,details body doesn't match
/guidance/criminal-legal-aid-means-testing,200,231035,654847,en,draft-content-store,details body doesn't match
/guidance/criminal-legal-aid-means-testing,200,231035,654847,en,content-store,details body doesn't match
/guidance/certificate-of-proof-of-civil-or-passenger-liability-insurance,200,231600,648221,en,draft-content-store,details body doesn't match
/guidance/certificate-of-proof-of-civil-or-passenger-liability-insurance,200,231600,648221,en,content-store,details body doesn't match
/guidance/civil-legal-aid-means-testing,200,232092,654842,en,draft-content-store,details body doesn't match
/guidance/civil-legal-aid-means-testing,200,232092,654842,en,content-store,details body doesn't match
/guidance/waste-electrical-and-electronic-equipment-weee-reuse-and-treat,200,232249,633169,en,draft-content-store,details body doesn't match
/guidance/waste-electrical-and-electronic-equipment-weee-reuse-and-treat,200,232249,633169,en,content-store,details body doesn't match
/guidance/electrical-and-electronic-equipment-eee-producer-responsibility,200,232254,653912,en,draft-content-store,details body doesn't match
/guidance/electrical-and-electronic-equipment-eee-producer-responsibility,200,232254,492063,en,content-store,details body doesn't match
/guidance/collecting-used-and-waste-electrical-and-electronic-equipment,200,232278,653989,en,draft-content-store,details body doesn't match
/guidance/collecting-used-and-waste-electrical-and-electronic-equipment,200,232278,583298,en,content-store,details body doesn't match
/guidance/the-thames-barrier,200,232412,649581,en,content-store,details body doesn't match
/guidance/darwin-initiative-applying-for-main-project-funding,200,232789,653419,en,draft-content-store,details body doesn't match
/guidance/darwin-initiative-applying-for-main-project-funding,200,232789,653419,en,content-store,details body doesn't match
/guidance/darwin-initiative-applying-for-post-project-funding,200,232797,653422,en,draft-content-store,details body doesn't match
/guidance/darwin-initiative-applying-for-post-project-funding,200,232797,653422,en,content-store,details body doesn't match
/guidance/great-tech-awards,200,232876,648593,en,draft-content-store,details body doesn't match
/guidance/great-tech-awards,200,232876,648593,en,content-store,details body doesn't match
/guidance/darwin-initiative-scoping-projects,200,233165,653424,en,draft-content-store,details body doesn't match
/guidance/darwin-initiative-scoping-projects,200,233165,653424,en,content-store,details body doesn't match
/guidance/darwin-initiative-darwin-fellowship-awards,200,233173,653420,en,draft-content-store,details body doesn't match
/guidance/darwin-initiative-darwin-fellowship-awards,200,233173,653420,en,content-store,details body doesn't match
/guidance/mot-modernisation-advice-and-guidance,200,233391,480192,en,content-store,related_guides should contain 'd02ab2fd-8b06-4ca5-8e6b-23ecb202c1e5' but doesn't,related_guides should contain '60231a87-7631-11e4-a3cb-005056011aef' but doesn't
/guidance/system-leader-designation-review,200,233627,653764,en,draft-content-store,details body doesn't match
/guidance/system-leader-designation-review,200,233627,653764,en,content-store,details body doesn't match
/guidance/equitable-life-payment-scheme,200,235733,649963,en,draft-content-store,details body doesn't match
/guidance/equitable-life-payment-scheme,200,235733,649963,en,content-store,details body doesn't match
/guidance/perform-a-marine-seismic-or-geophysical-survey,200,236011,653271,en,draft-content-store,details body doesn't match
/guidance/perform-a-marine-seismic-or-geophysical-survey,200,236011,653271,en,content-store,details body doesn't match
/guidance/apply-for-a-european-fisheries-fund-grant,200,236385,653733,en,draft-content-store,details body doesn't match
/guidance/apply-for-a-european-fisheries-fund-grant,200,236385,653733,en,content-store,details body doesn't match
/guidance/legal-aid-agency-audits,200,237737,652125,en,draft-content-store,details body doesn't match
/guidance/legal-aid-agency-audits,200,237737,652125,en,content-store,details body doesn't match
/guidance/defra-approved-disinfectant-when-and-how-to-use-it,200,237851,651061,en,draft-content-store,details body doesn't match
/guidance/defra-approved-disinfectant-when-and-how-to-use-it,200,237851,651061,en,content-store,details body doesn't match
/guidance/manage-your-fishing-effort-western-waters-crabs,200,237906,651289,en,draft-content-store,details body doesn't match
/guidance/manage-your-fishing-effort-western-waters-crabs,200,237906,651289,en,content-store,details body doesn't match
/guidance/apply-for-a-scientific-research-dispensation,200,237955,648739,en,draft-content-store,details body doesn't match
/guidance/apply-for-a-scientific-research-dispensation,200,237955,648739,en,content-store,details body doesn't match
/guidance/understand-your-fishing-vessel-licence,200,238400,654247,en,draft-content-store,details body doesn't match
/guidance/understand-your-fishing-vessel-licence,200,238400,654247,en,content-store,details body doesn't match
/guidance/youth-offending-teams-east-midlands,200,239194,654427,en,draft-content-store,details body doesn't match
/guidance/youth-offending-teams-east-midlands,200,239194,654301,en,content-store,details body doesn't match
/guidance/youth-offending-teams-north-east-england,200,239224,648173,en,draft-content-store,details body doesn't match
/guidance/youth-offending-teams-north-east-england,200,239224,648173,en,content-store,details body doesn't match
/guidance/youth-offending-teams-north-west-england,200,239229,648187,en,draft-content-store,details body doesn't match
/guidance/youth-offending-teams-north-west-england,200,239229,648187,en,content-store,details body doesn't match
/guidance/youth-offending-teams-south-east-england,200,239238,650892,en,draft-content-store,details body doesn't match
/guidance/youth-offending-teams-south-east-england,200,239238,650892,en,content-store,details body doesn't match
/guidance/youth-offending-teams-wales,200,239245,654296,en,draft-content-store,details body doesn't match
/guidance/youth-offending-teams-wales,200,239245,654296,en,content-store,details body doesn't match
/guidance/mca-approved-training-providers-atp,200,239749,651283,en,draft-content-store,details body doesn't match
/guidance/mca-approved-training-providers-atp,200,239749,651283,en,content-store,details body doesn't match
/guidance/legal-aid-agency-payments-to-providers,200,239790,653176,en,draft-content-store,details body doesn't match
/guidance/legal-aid-agency-payments-to-providers,200,239790,653176,en,content-store,details body doesn't match
/guidance/marine-licensing-application-process,200,239883,391823,en,content-store,related_guides should contain '5f62422b-7631-11e4-a3cb-005056011aef' but doesn't,related_guides should contain '5f619b11-7631-11e4-a3cb-005056011aef' but doesn't
/guidance/marine-licensing-sediment-analysis-and-sample-plans--2,404,239910,629523,en,content-store,item is unpublished but there is nothing in the draft content store
/guidance/open-access-land-management-rights-and-responsibilities,200,239997,622234,en,draft-content-store,details body doesn't match
/guidance/open-access-land-management-rights-and-responsibilities,200,239997,622234,en,content-store,details body doesn't match
/guidance/information-services,200,240085,651273,en,draft-content-store,details body doesn't match
/guidance/information-services,200,240085,651273,en,content-store,details body doesn't match
/guidance/victims-of-overseas-terrorism-compensation-scheme-a-guide,200,240146,623189,en,draft-content-store,details body doesn't match
/guidance/marine-licensing-cables,200,240192,653798,en,content-store,the links key 'related_guides' is not present
/guidance/apply-to-construct-on-remove-from-and-dispose-to-the-seabed,200,240194,391794,en,content-store,related_guides should contain '5f60f579-7631-11e4-a3cb-005056011aef' but doesn't,related_guides should contain '5f62422b-7631-11e4-a3cb-005056011aef' but doesn't
/guidance/gas-meter-readings-and-bill-calculation,200,240351,653066,en,draft-content-store,details body doesn't match
/guidance/gas-meter-readings-and-bill-calculation,200,240351,653066,en,content-store,details body doesn't match
/guidance/offshore-energy-generation-consents,200,240397,352747,en,content-store,the links key 'related_guides' is not present
/guidance/how-marine-licensing-works,200,240517,390022,en,content-store,related_guides should contain '5f60f579-7631-11e4-a3cb-005056011aef' but doesn't,related_guides should contain '5f619b11-7631-11e4-a3cb-005056011aef' but doesn't
/guidance/register-land-on-the-rural-land-register,404,241334,516694,en,content-store,item is unpublished but there is nothing in the draft content store
/guidance/rabies-in-bats,200,242308,652365,en,draft-content-store,details body doesn't match
/guidance/rabies-in-bats,200,242308,652365,en,content-store,details body doesn't match
/guidance/great-startup-turkey,200,242359,647972,en,content-store,organisations should contain 'b045c8df-d3c4-4219-88d8-264dc9ee5cc8' but doesn't,organisations shouldn't contain '082092f1-656c-470e-b024-229dc6e750e9'
/guidance/waste-batteries-treat-recycle-and-export,200,242441,646052,en,draft-content-store,details body doesn't match
/guidance/waste-batteries-treat-recycle-and-export,200,242441,646052,en,content-store,details body doesn't match
/guidance/newcastle-disease,200,242498,650226,en,draft-content-store,details body doesn't match
/guidance/newcastle-disease,200,242498,650226,en,content-store,details body doesn't match
/guidance/crime-processing-dates,200,243094,652271,en,draft-content-store,details body doesn't match
/guidance/crime-processing-dates,200,243094,652271,en,content-store,details body doesn't match
/guidance/requests-to-amend-a-patent-after-grant,200,243156,653641,en,draft-content-store,details body doesn't match
/guidance/requests-to-amend-a-patent-after-grant,200,243156,653641,en,content-store,details body doesn't match
/guidance/protected-species-and-sites-how-to-review-planning-proposals,200,243423,495596,en,draft-content-store,"expected title: 'Protected species and sites: how to review planning proposals', got 'Protected species: how to review planning proposals'","expected description: 'Information for planners on reviewing development proposals that might affect protected species and sites, including the standing advice.', got 'As a planning authority find out how to review planning and development proposals that might affect protected species on a site.'",details body doesn't match
/guidance/protected-species-and-sites-how-to-review-planning-proposals,200,243423,495596,en,content-store,should be redirect
/guidance/funding-and-costs-assessment-for-civil-and-crime-matters,200,243657,648198,en,draft-content-store,details body doesn't match
/guidance/funding-and-costs-assessment-for-civil-and-crime-matters,200,243657,648198,en,content-store,details body doesn't match
/guidance/phd-research-funding,200,243810,648785,en,draft-content-store,details body doesn't match
/guidance/phd-research-funding,200,243810,648785,en,content-store,details body doesn't match
/guidance/y-cynllun-dosbarthu-carcasau-eidion-gweithio-fel-dosbarthwr,200,244313,648285,en,draft-content-store,details body doesn't match
/guidance/y-cynllun-dosbarthu-carcasau-eidion-gweithio-fel-dosbarthwr,200,244313,648285,en,content-store,details body doesn't match
/guidance/access-defence-science-and-technology-research,200,244578,654328,en,draft-content-store,details body doesn't match
/guidance/access-defence-science-and-technology-research,200,244578,654328,en,content-store,details body doesn't match
/guidance/healthcare-for-offenders,200,244842,652057,en,draft-content-store,details body doesn't match
/guidance/healthcare-for-offenders,200,244842,652057,en,content-store,details body doesn't match
/guidance/animal-by-product-categories-site-approval-hygiene-and-disposal,200,245228,650223,en,draft-content-store,details body doesn't match
/guidance/animal-by-product-categories-site-approval-hygiene-and-disposal,200,245228,650223,en,content-store,details body doesn't match
/guidance/cael-tagiau-clust-swyddogol-newydd-i-wartheg-neu-dagiau-clust-yn-lle-hen-dagiau,200,246219,649775,en,draft-content-store,details body doesn't match
/guidance/cael-tagiau-clust-swyddogol-newydd-i-wartheg-neu-dagiau-clust-yn-lle-hen-dagiau,200,246219,649775,en,content-store,details body doesn't match
/guidance/notifiable-diseases-and-causative-organisms-how-to-report,200,246529,650980,en,draft-content-store,details body doesn't match
/guidance/notifiable-diseases-and-causative-organisms-how-to-report,200,246529,650980,en,content-store,details body doesn't match
/guidance/government-legal-service-gls-legal-trainee-scheme-how-to-apply,200,246559,646956,en,draft-content-store,details body doesn't match
/guidance/government-legal-service-gls-legal-trainee-scheme-how-to-apply,200,246559,646956,en,content-store,details body doesn't match
/guidance/double-taxation-relief-for-companies,200,247350,652911,en,draft-content-store,details body doesn't match
/guidance/double-taxation-relief-for-companies,200,247350,652911,en,content-store,details body doesn't match
/guidance/prevent-the-spread-of-harmful-invasive-and-non-native-plants,200,251394,651678,en,draft-content-store,details body doesn't match
/guidance/prevent-the-spread-of-harmful-invasive-and-non-native-plants,200,251394,651678,en,content-store,details body doesn't match
/guidance/electricity-demand-reduction-pilot,200,251824,649923,en,draft-content-store,details body doesn't match
/guidance/electricity-demand-reduction-pilot,200,251824,649923,en,content-store,details body doesn't match
/guidance/ebola-and-marburg-haemorrhagic-fevers-outbreaks-and-case-locations,200,252558,620648,en,draft-content-store,details body doesn't match
/guidance/ebola-and-marburg-haemorrhagic-fevers-outbreaks-and-case-locations,200,252558,620648,en,content-store,details body doesn't match
/guidance/bird-registration,200,253217,652362,en,draft-content-store,details body doesn't match
/guidance/bird-registration,200,253217,652362,en,content-store,details body doesn't match
/guidance/e-exporting,200,253298,652615,en,draft-content-store,"expected title: 'Sell online with DIT's E-Exporting Programme', got 'Sell online with UKTI's E-Exporting Programme'","expected description: 'The Department for International Trade's (DIT's) E-Exporting Programme helps UK retailers and brands export their products overseas via e-commerce.', got 'UK Trade and Investment's (UKTI) E-Exporting Programme helps UK retailers and brands export their products overseas via e-commerce.'",details body doesn't match
/guidance/e-exporting,200,253298,652615,en,content-store,"expected title: 'Sell online with DIT's E-Exporting Programme', got 'Sell online with UKTI's E-Exporting Programme'","expected description: 'The Department for International Trade's (DIT's) E-Exporting Programme helps UK retailers and brands export their products overseas via e-commerce.', got 'UK Trade and Investment's (UKTI) E-Exporting Programme helps UK retailers and brands export their products overseas via e-commerce.'",details body doesn't match
/guidance/cde-terms-and-conditions-and-contract-guidance,200,253621,653096,en,draft-content-store,details body doesn't match
/guidance/cde-terms-and-conditions-and-contract-guidance,200,253621,653096,en,content-store,details body doesn't match
/guidance/about-the-price-paid-data,200,254091,649359,en,draft-content-store,details body doesn't match
/guidance/about-the-price-paid-data,200,254091,649359,en,content-store,details body doesn't match
/guidance/water-voles-protection-surveys-and-licences,200,254492,620494,en,draft-content-store,details body doesn't match
/guidance/water-voles-protection-surveys-and-licences,200,254492,620494,en,content-store,details body doesn't match
/guidance/white-asbestos-how-farmers-should-handle-and-dispose-of-it,200,255446,645138,en,draft-content-store,"expected title: 'White asbestos on farms: how to spot, manage and dispose of it', got 'White asbestos: how farmers should handle and dispose of it'","expected description: 'Where you may find asbestos, how to reduce the risk of exposing it, when you need a licensed contractor and how to deal with asbestos waste.', got 'How to remove and dispose of white asbestos and what you must do if you find it on your farm or on your land.'",details body doesn't match
/guidance/white-asbestos-how-farmers-should-handle-and-dispose-of-it,200,255446,645138,en,content-store,"expected title: 'White asbestos on farms: how to spot, manage and dispose of it', got 'White asbestos: how farmers should handle and dispose of it'","expected description: 'Where you may find asbestos, how to reduce the risk of exposing it, when you need a licensed contractor and how to deal with asbestos waste.', got 'How to remove and dispose of white asbestos and what you must do if you find it on your farm or on your land.'",organisations should contain '5416838d-cdd3-4172-94db-caafd966fdf3' but doesn't,details body doesn't match
/guidance/get-permission-to-use-dvsa-logos,200,255884,484261,en,draft-content-store,details body doesn't match
/guidance/get-permission-to-use-dvsa-logos,200,255884,484261,en,content-store,details body doesn't match
/guidance/boatmasters-approved-training-providers-atp,200,256835,651405,en,draft-content-store,details body doesn't match
/guidance/boatmasters-approved-training-providers-atp,200,256835,651405,en,content-store,details body doesn't match
/guidance/laboratory-test-price-lists,200,257388,649663,en,draft-content-store,details body doesn't match
/guidance/laboratory-test-price-lists,200,257388,649663,en,content-store,details body doesn't match
/guidance/government-legal-service-gls-legal-trainee-scheme-how-to-apply--2,200,257647,652529,en,draft-content-store,details body doesn't match
/guidance/government-legal-service-gls-legal-trainee-scheme-how-to-apply--2,200,257647,652529,en,content-store,details body doesn't match
/guidance/ancient-woodland-and-veteran-trees-protection-surveys-licences,200,257829,609563,en,content-store,related_guides shouldn't contain '5f6822ef-7631-11e4-a3cb-005056011aef'
/guidance/manage-your-land-on-the-england-coast-path,200,257863,488839,en,draft-content-store,details body doesn't match
/guidance/manage-your-land-on-the-england-coast-path,200,257863,488839,en,content-store,details body doesn't match
/guidance/contacts-phe-regions-and-local-centres,200,258107,654974,en,draft-content-store,details body doesn't match
/guidance/exporting-live-animals-or-animal-products-to-non-eu-countries,200,259178,653686,en,draft-content-store,details body doesn't match
/guidance/exporting-live-animals-or-animal-products-to-non-eu-countries,200,259178,653686,en,content-store,details body doesn't match
/guidance/importing-live-animals-or-animal-products-from-non-eu-countries,200,259207,650208,en,draft-content-store,details body doesn't match
/guidance/importing-live-animals-or-animal-products-from-non-eu-countries,200,259207,650208,en,content-store,details body doesn't match
/guidance/specialist-and-reference-microbiology-laboratory-tests-and-services,200,259415,653794,en,draft-content-store,details body doesn't match
/guidance/specialist-and-reference-microbiology-laboratory-tests-and-services,200,259415,653794,en,content-store,details body doesn't match
/guidance/gaming-duty,200,259797,651401,en,draft-content-store,details body doesn't match
/guidance/independent-energy-suppliers,200,260109,653385,en,draft-content-store,details body doesn't match
/guidance/independent-energy-suppliers,200,260109,653385,en,content-store,details body doesn't match
/guidance/using-coal-mining-information,200,260132,654824,en,draft-content-store,details body doesn't match
/guidance/using-coal-mining-information,200,260132,654824,en,content-store,details body doesn't match
/guidance/coal-mining-records-data-deeds-and-documents,200,260133,654892,en,draft-content-store,details body doesn't match
/guidance/coal-mining-records-data-deeds-and-documents,200,260133,654827,en,content-store,details body doesn't match
/guidance/cites-imports-and-exports,200,260282,652081,en,draft-content-store,details body doesn't match
/guidance/cites-imports-and-exports,200,260282,652081,en,content-store,details body doesn't match
/guidance/get-laboratory-accreditation-to-carry-out-paternity-tests,200,260696,538881,en,content-store,related_guides shouldn't contain '602bcdcb-7631-11e4-a3cb-005056011aef'
/guidance/how-to-transfer-charity-assets,200,261149,486927,en,draft-content-store,details body doesn't match
/guidance/how-to-transfer-charity-assets,200,261149,486927,en,content-store,details body doesn't match
/guidance/pay-gambling-duties,200,261706,651408,en,draft-content-store,details body doesn't match
/guidance/anaemia-migrant-health-guide,200,262031,646305,en,draft-content-store,details body doesn't match
/guidance/anaemia-migrant-health-guide,200,262031,646305,en,content-store,details body doesn't match
/guidance/sierra-leone-migrant-health-guide,200,262806,614804,en,draft-content-store,details body doesn't match
/guidance/sierra-leone-migrant-health-guide,200,262806,614804,en,content-store,details body doesn't match
/guidance/mot-modernisation-update-your-vts-device-details,200,263034,523368,en,content-store,the links key 'related_guides' is not present
/guidance/claim-back-costs-from-cases-in-the-criminal-courts,200,263321,651676,en,draft-content-store,details body doesn't match
/guidance/claim-back-costs-from-cases-in-the-criminal-courts,200,263321,651676,en,content-store,details body doesn't match
/guidance/hiv-migrant-health-guide,200,263902,647897,en,draft-content-store,details body doesn't match
/guidance/mot-modernisation-the-switchover-process,200,264018,533501,en,draft-content-store,details body doesn't match
/guidance/sexually-transmitted-infections-stis-migrant-health-guide,200,264078,643162,en,content-store,details body doesn't match
/guidance/tuberculosis-tb-migrant-health-guide,200,264100,401547,en,draft-content-store,details body doesn't match
/guidance/enteric-fevers-migrant-health-guide,200,264137,646380,en,draft-content-store,details body doesn't match
/guidance/enteric-fevers-migrant-health-guide,200,264137,646380,en,content-store,details body doesn't match
/guidance/helminth-infections-migrant-health-guide,200,264154,646516,en,draft-content-store,details body doesn't match
/guidance/helminth-infections-migrant-health-guide,200,264154,646516,en,content-store,details body doesn't match
/guidance/travel-to-visit-friends-and-relatives-migrant-health-guide,200,264161,654308,en,draft-content-store,details body doesn't match
/guidance/travel-to-visit-friends-and-relatives-migrant-health-guide,200,264161,654308,en,content-store,details body doesn't match
/guidance/non-infectious-environmental-hazards-migrant-health-guide,200,264190,401863,en,draft-content-store,details body doesn't match
/guidance/dental-health-migrant-health-guide,200,264215,650227,en,draft-content-store,details body doesn't match
/guidance/dental-health-migrant-health-guide,200,264215,646487,en,content-store,details body doesn't match
/guidance/appeal-exam-results-for-schools-colleges-and-private-candidates,200,264619,403044,en,draft-content-store,details body doesn't match
/guidance/appeal-exam-results-for-schools-colleges-and-private-candidates,200,264619,403044,en,content-store,details body doesn't match
/guidance/blood-tissue-and-organ-donors-surveillance-schemes,200,265456,405073,en,draft-content-store,details body doesn't match
/guidance/blood-tissue-and-organ-donors-surveillance-schemes,200,265456,405073,en,content-store,details body doesn't match
/guidance/share-valuations-emi-and-sip-share-schemes,200,266352,652054,en,draft-content-store,details body doesn't match
/guidance/share-valuations-emi-and-sip-share-schemes,200,266352,652054,en,content-store,details body doesn't match
/guidance/apply-to-become-an-external-advisor-to-ofqual,200,266578,649691,en,draft-content-store,details body doesn't match
/guidance/apply-to-become-an-external-advisor-to-ofqual,200,266578,649691,en,content-store,details body doesn't match
/guidance/apply-to-have-your-qualifications-regulated,200,266873,653491,en,draft-content-store,"expected description: 'Who and what Ofqual regulates, how to apply to be regulated and what happens when you want to stop being regulated.', got 'Who and what Ofqual regulate, how to apply to be regulated and what happens when you want to stop being regulated.'",details body doesn't match
/guidance/apply-to-have-your-qualifications-regulated,200,266873,653491,en,content-store,"expected description: 'Who and what Ofqual regulates, how to apply to be regulated and what happens when you want to stop being regulated.', got 'Who and what Ofqual regulate, how to apply to be regulated and what happens when you want to stop being regulated.'",details body doesn't match
/guidance/send-and-receive-information-on-adverse-drug-reactions-adrs,200,267922,653668,en,draft-content-store,details body doesn't match
/guidance/send-and-receive-information-on-adverse-drug-reactions-adrs,200,267922,653668,en,content-store,details body doesn't match
/guidance/extended-civil-restraint-orders-in-force,200,267999,653659,en,draft-content-store,details body doesn't match
/guidance/extended-civil-restraint-orders-in-force,200,267999,653659,en,content-store,details body doesn't match
/guidance/general-civil-restraint-orders-in-force,200,268004,653654,en,draft-content-store,details body doesn't match
/guidance/general-civil-restraint-orders-in-force,200,268004,653654,en,content-store,details body doesn't match
/guidance/paternity-testing-approved-laboratories,200,268030,551818,en,content-store,should be redirect
/guidance/trinidad-and-tobago-migrant-health-guide,200,268271,587254,en,content-store,details body doesn't match
/guidance/ir35-find-out-if-it-applies,200,268893,648484,en,draft-content-store,"expected title: 'IR35 (intermediaries legislation): find out if it applies', got 'IR35: find out if it applies'","expected description: 'You may need to follow IR35 (intermediaries legislation) if you work for a client through an intermediary.', got 'IR35 can apply when you work for a client through an intermediary such as a limited company or partnership. '",details body doesn't match
/guidance/ir35-find-out-if-it-applies,200,268893,648484,en,content-store,"expected title: 'IR35 (intermediaries legislation): find out if it applies', got 'IR35: find out if it applies'","expected description: 'You may need to follow IR35 (intermediaries legislation) if you work for a client through an intermediary.', got 'IR35 can apply when you work for a client through an intermediary such as a limited company or partnership. '",details body doesn't match
/guidance/notify-mhra-about-a-clinical-investigation-for-a-medical-device,200,268895,654085,en,draft-content-store,details body doesn't match
/guidance/notify-mhra-about-a-clinical-investigation-for-a-medical-device,200,268895,654085,en,content-store,details body doesn't match
/guidance/mycoplasma,200,270514,651359,en,draft-content-store,details body doesn't match
/guidance/mycoplasma,200,270514,651359,en,content-store,details body doesn't match
